Sim ID,Sample,Agent ID,Strategy,Wins,Losses,Pushes,Total Profit,Avg Profit/Round,Final Bankroll
2007,2000,6023,basic,944,925,181,3525.00,1.76,13525.00
2007,2000,6024,counting,928,953,162,4275.00,2.14,14275.00
2008,2000,6025,unskilled,837,971,220,-2685.00,-1.34,7315.00
2008,2000,6026,basic,875,980,190,-300.00,-0.15,9700.00
2008,2000,6027,counting,894,981,180,-3465.00,-1.73,6535.00
2009,2000,6028,unskilled,829,971,227,-2820.00,-1.41,7180.00
2009,2000,6029,basic,877,967,206,-240.00,-0.12,9760.00
2009,2000,6030,counting,871,1006,172,-5955.00,-2.98,4045.00
2010,2000,6031,unskilled,856,968,212,-1860.00,-0.93,8140.00
2010,2000,6032,basic,917,976,158,990.00,0.49,10990.00
2010,2000,6033,counting,905,989,161,4125.00,2.06,14125.00
2011,2000,6034,unskilled,858,977,191,-2205.00,-1.10,7795.00
2011,2000,6035,basic,872,1001,178,-1245.00,-0.62,8755.00
2011,2000,6036,counting,894,983,184,2940.00,1.47,12940.00
2012,2000,6037,unskilled,850,1006,168,-3090.00,-1.54,6910.00
2012,2000,6038,basic,932,943,178,2325.00,1.16,12325.00
2012,2000,6039,counting,883,971,198,-4785.00,-2.39,5215.00
2013,2000,6040,unskilled,849,965,218,-2115.00,-1.06,7885.00
2013,2000,6041,basic,877,980,188,-870.00,-0.43,9130.00
2013,2000,6042,counting,851,1037,171,-8085.00,-4.04,1915.00
2014,2000,6043,unskilled,834,981,210,-2775.00,-1.39,7225.00
2014,2000,6044,basic,869,999,177,-300.00,-0.15,9700.00
2014,2000,6045,counting,914,982,168,-1245.00,-0.62,8755.00
2015,2000,6046,unskilled,812,1023,180,-5040.00,-2.52,4960.00
2015,2000,6047,basic,845,1034,166,-4275.00,-2.14,5725.00
2015,2000,6048,counting,862,1014,182,-7995.00,-4.00,2005.00
2016,2000,6049,unskilled,871,970,183,-1320.00,-0.66,8680.00
2016,2000,6050,basic,900,1010,147,-765.00,-0.38,9235.00
2016,2000,6051,counting,907,979,163,5295.00,2.65,15295.00
2017,2000,6052,unskilled,850,990,181,-2790.00,-1.40,7210.00
2017,2000,6053,basic,915,960,181,1395.00,0.70,11395.00
2017,2000,6054,counting,889,1018,155,-5655.00,-2.83,4345.00
2018,2000,6055,unskilled,852,980,194,-2565.00,-1.28,7435.00
2018,2000,6056,basic,898,980,176,15.00,0.01,10015.00
2018,2000,6057,counting,903,975,170,1170.00,0.58,11170.00
2019,2000,6058,unskilled,821,1017,186,-4080.00,-2.04,5920.00
2019,2000,6059,basic,869,1005,171,-1695.00,-0.85,8305.00
2019,2000,6060,counting,868,1008,170,4965.00,2.48,14965.00
2020,2000,6061,unskilled,864,994,170,-2220.00,-1.11,7780.00
2020,2000,6062,basic,859,998,198,-2265.00,-1.13,7735.00
2020,2000,6063,counting,902,1008,159,-6510.00,-3.25,3490.00
2021,2000,6064,unskilled,877,976,174,-1635.00,-0.82,8365.00
2021,2000,6065,basic,932,959,163,1845.00,0.92,11845.00
2021,2000,6066,counting,903,972,168,-1860.00,-0.93,8140.00
2022,2000,6067,unskilled,866,983,183,-1920.00,-0.96,8080.00
2022,2000,6068,basic,932,947,169,2880.00,1.44,12880.00
2022,2000,6069,counting,923,960,174,1800.00,0.90,11800.00
2023,2000,6070,unskilled,871,950,204,-885.00,-0.44,9115.00
2023,2000,6071,basic,891,949,204,885.00,0.44,10885.00
2023,2000,6072,counting,877,1001,171,-3660.00,-1.83,6340.00
2024,2000,6073,unskilled,833,986,208,-3180.00,-1.59,6820.00
2024,2000,6074,basic,872,1000,183,-1560.00,-0.78,8440.00
2024,2000,6075,counting,898,968,182,885.00,0.44,10885.00
2025,2000,6076,unskilled,840,963,219,-2130.00,-1.06,7870.00
2025,2000,6077,basic,909,970,174,1185.00,0.59,11185.00
2025,2000,6078,counting,885,1001,162,-5325.00,-2.66,4675.00
2026,2000,6079,unskilled,830,1029,180,-4785.00,-2.39,5215.00
2026,2000,6080,basic,930,964,149,990.00,0.49,10990.00
2026,2000,6081,counting,911,964,170,5325.00,2.66,15325.00
2027,2000,6082,unskilled,808,1001,217,-4500.00,-2.25,5500.00
2027,2000,6083,basic,871,991,187,-915.00,-0.46,9085.00
2027,2000,6084,counting,898,931,213,4155.00,2.08,14155.00
2028,2000,6085,unskilled,858,972,204,-2010.00,-1.00,7990.00
2028,2000,6086,basic,909,954,186,1455.00,0.73,11455.00
2028,2000,6087,counting,882,979,185,-2490.00,-1.25,7510.00
2029,2000,6088,unskilled,852,989,186,-2415.00,-1.21,7585.00
2029,2000,6089,basic,862,1011,162,-2520.00,-1.26,7480.00
2029,2000,6090,counting,883,988,167,3345.00,1.67,13345.00
2030,2000,6091,unskilled,841,1012,178,-3885.00,-1.94,6115.00
2030,2000,6092,basic,911,995,166,-330.00,-0.17,9670.00
2030,2000,6093,counting,949,942,166,2265.00,1.13,12265.00
2031,2000,6094,unskilled,830,983,209,-3195.00,-1.60,6805.00
2031,2000,6095,basic,847,993,198,-2550.00,-1.27,7450.00
2031,2000,6096,counting,891,992,162,-5850.00,-2.92,4150.00
2032,2000,6097,unskilled,816,1017,198,-4485.00,-2.24,5515.00
2032,2000,6098,basic,909,984,163,255.00,0.13,10255.00
2032,2000,6099,counting,876,1016,164,540.00,0.27,10540.00
2033,2000,6100,unskilled,899,919,207,1170.00,0.58,11170.00
2033,2000,6101,basic,892,980,176,-225.00,-0.11,9775.00
2033,2000,6102,counting,922,955,181,7200.00,3.60,17200.00
2034,2000,6103,unskilled,852,957,211,-1695.00,-0.85,8305.00
2034,2000,6104,basic,921,959,168,1950.00,0.97,11950.00
2034,2000,6105,counting,928,926,188,9870.00,4.93,19870.00
2035,2000,6106,unskilled,857,983,192,-2400.00,-1.20,7600.00
2035,2000,6107,basic,922,968,147,2100.00,1.05,12100.00
2035,2000,6108,counting,921,964,175,4620.00,2.31,14620.00
2036,2000,6109,unskilled,865,973,192,-1950.00,-0.97,8050.00
2036,2000,6110,basic,917,954,171,1200.00,0.60,11200.00
2036,2000,6111,counting,868,998,181,-3570.00,-1.78,6430.00
2037,2000,6112,unskilled,857,969,195,-1995.00,-1.00,8005.00
2037,2000,6113,basic,925,928,182,2580.00,1.29,12580.00
2037,2000,6114,counting,910,969,165,4680.00,2.34,14680.00
2038,2000,6115,unskilled,823,1006,193,-3975.00,-1.99,6025.00
2038,2000,6116,basic,818,1031,196,-3990.00,-2.00,6010.00
2038,2000,6117,counting,897,986,173,-885.00,-0.44,9115.00
2039,2000,6118,unskilled,856,966,206,-1935.00,-0.97,8065.00
2039,2000,6119,basic,931,947,178,2130.00,1.06,12130.00
2039,2000,6120,counting,907,974,176,4905.00,2.45,14905.00
2040,2000,6121,unskilled,812,986,219,-3840.00,-1.92,6160.00
2040,2000,6122,basic,885,990,173,-1485.00,-0.74,8515.00
2040,2000,6123,counting,873,1014,155,-4800.00,-2.40,5200.00
2041,2000,6124,unskilled,863,958,207,-1425.00,-0.71,8575.00
2041,2000,6125,basic,899,969,176,150.00,0.07,10150.00
2041,2000,6126,counting,909,946,188,570.00,0.28,10570.00
2042,2000,6127,unskilled,825,1001,190,-3990.00,-2.00,6010.00
2042,2000,6128,basic,898,970,185,225.00,0.11,10225.00
2042,2000,6129,counting,887,1000,176,-2520.00,-1.26,7480.00
2043,2000,6130,unskilled,845,1013,170,-3630.00,-1.81,6370.00
2043,2000,6131,basic,900,978,177,-30.00,-0.01,9970.00
2043,2000,6132,counting,918,971,161,3570.00,1.78,13570.00
2044,2000,6133,unskilled,870,983,184,-1755.00,-0.88,8245.00
2044,2000,6134,basic,908,949,188,990.00,0.49,10990.00
2044,2000,6135,counting,907,990,171,3480.00,1.74,13480.00
2045,2000,6136,unskilled,863,975,192,-1725.00,-0.86,8275.00
2045,2000,6137,basic,926,935,184,2310.00,1.16,12310.00
2045,2000,6138,counting,926,967,171,7800.00,3.90,17800.00
2046,2000,6139,unskilled,841,993,204,-3225.00,-1.61,6775.00
2046,2000,6140,basic,877,1006,171,-1860.00,-0.93,8140.00
2046,2000,6141,counting,883,1003,177,-120.00,-0.06,9880.00
2047,2000,6142,unskilled,848,978,202,-2055.00,-1.03,7945.00
2047,2000,6143,basic,870,1020,168,-2550.00,-1.27,7450.00
2047,2000,6144,counting,877,984,190,-4965.00,-2.48,5035.00
2048,2000,6145,unskilled,859,971,191,-1935.00,-0.97,8065.00
2048,2000,6146,basic,927,931,191,2670.00,1.33,12670.00
2048,2000,6147,counting,925,957,178,6255.00,3.13,16255.00
2049,2000,6148,unskilled,851,966,212,-1920.00,-0.96,8080.00
2049,2000,6149,basic,888,959,203,-525.00,-0.26,9475.00
2049,2000,6150,counting,908,990,168,5520.00,2.76,15520.00
2050,2000,6151,unskilled,817,1022,188,-4740.00,-2.37,5260.00
2050,2000,6152,basic,870,1001,179,-1155.00,-0.58,8845.00
2050,2000,6153,counting,881,991,176,-5385.00,-2.69,4615.00
2051,2000,6154,unskilled,806,1003,213,-4470.00,-2.23,5530.00
2051,2000,6155,basic,876,1015,158,-1815.00,-0.91,8185.00
2051,2000,6156,counting,918,978,167,75.00,0.04,10075.00
2052,2000,6157,unskilled,841,990,185,-2895.00,-1.45,7105.00
2052,2000,6158,basic,933,935,183,2535.00,1.27,12535.00
2052,2000,6159,counting,909,967,166,3285.00,1.64,13285.00
2053,2000,6160,unskilled,845,992,198,-2445.00,-1.22,7555.00
2053,2000,6161,basic,889,990,183,-600.00,-0.30,9400.00
2053,2000,6162,counting,928,982,151,4620.00,2.31,14620.00
2054,2000,6163,unskilled,804,1008,205,-4530.00,-2.27,5470.00
2054,2000,6164,basic,921,969,165,1035.00,0.52,11035.00
2054,2000,6165,counting,915,989,146,2475.00,1.24,12475.00
2055,2000,6166,unskilled,864,969,196,-1500.00,-0.75,8500.00
2055,2000,6167,basic,903,985,156,0.00,0.00,10000.00
2055,2000,6168,counting,873,1008,166,795.00,0.40,10795.00
2056,2000,6169,unskilled,828,984,214,-3480.00,-1.74,6520.00
2056,2000,6170,basic,911,965,170,945.00,0.47,10945.00
2056,2000,6171,counting,899,956,191,855.00,0.43,10855.00
2057,2000,6172,unskilled,835,980,203,-2895.00,-1.45,7105.00
2057,2000,6173,basic,912,979,155,690.00,0.34,10690.00
2057,2000,6174,counting,883,999,176,-825.00,-0.41,9175.00
2058,2000,6175,unskilled,837,988,195,-2925.00,-1.46,7075.00
2058,2000,6176,basic,912,957,176,1185.00,0.59,11185.00
2058,2000,6177,counting,900,989,169,-2490.00,-1.25,7510.00
2059,2000,6178,unskilled,815,1021,189,-4905.00,-2.45,5095.00
2059,2000,6179,basic,882,982,169,-375.00,-0.19,9625.00
2059,2000,6180,counting,910,968,187,7455.00,3.73,17455.00
2060,2000,6181,unskilled,873,933,210,-105.00,-0.05,9895.00
2060,2000,6182,basic,875,984,179,-540.00,-0.27,9460.00
2060,2000,6183,counting,903,979,172,2220.00,1.11,12220.00
2061,2000,6184,unskilled,817,1029,183,-5160.00,-2.58,4840.00
2061,2000,6185,basic,902,946,201,1215.00,0.61,11215.00
2061,2000,6186,counting,880,1004,162,-4305.00,-2.15,5695.00
2062,2000,6187,unskilled,843,976,203,-2565.00,-1.28,7435.00
2062,2000,6188,basic,895,994,160,-675.00,-0.34,9325.00
2062,2000,6189,counting,886,996,161,1965.00,0.98,11965.00
2063,2000,6190,unskilled,816,973,226,-3135.00,-1.57,6865.00
2063,2000,6191,basic,887,1004,169,-1290.00,-0.65,8710.00
2063,2000,6192,counting,854,1025,167,-5790.00,-2.90,4210.00
2064,2000,6193,unskilled,831,1005,188,-3630.00,-1.81,6370.00
2064,2000,6194,basic,902,986,158,435.00,0.22,10435.00
2064,2000,6195,counting,888,987,169,2355.00,1.18,12355.00
2065,2000,6196,unskilled,826,993,208,-3180.00,-1.59,6820.00
2065,2000,6197,basic,832,1027,189,-4410.00,-2.21,5590.00
2065,2000,6198,counting,854,994,198,-6960.00,-3.48,3040.00
2066,2000,6199,unskilled,877,954,188,-645.00,-0.32,9355.00
2066,2000,6200,basic,884,965,193,-255.00,-0.13,9745.00
2066,2000,6201,counting,908,960,183,2730.00,1.36,12730.00
2067,2000,6202,unskilled,816,992,208,-4005.00,-2.00,5995.00
2067,2000,6203,basic,874,989,185,-900.00,-0.45,9100.00
2067,2000,6204,counting,904,972,165,2790.00,1.40,12790.00
2068,2000,6205,unskilled,867,978,192,-1770.00,-0.89,8230.00
2068,2000,6206,basic,919,948,173,1695.00,0.85,11695.00
2068,2000,6207,counting,901,984,163,1950.00,0.97,11950.00
2069,2000,6208,unskilled,850,982,193,-2535.00,-1.27,7465.00
2069,2000,6209,basic,945,940,167,3030.00,1.51,13030.00
2069,2000,6210,counting,938,929,190,3735.00,1.87,13735.00
2070,2000,6211,unskilled,779,1053,188,-6975.00,-3.49,3025.00
2070,2000,6212,basic,881,1008,172,-1965.00,-0.98,8035.00
2070,2000,6213,counting,894,999,174,-5445.00,-2.72,4555.00
2071,2000,6214,unskilled,856,969,201,-1815.00,-0.91,8185.00
2071,2000,6215,basic,883,956,201,15.00,0.01,10015.00
2071,2000,6216,counting,903,979,180,-780.00,-0.39,9220.00
2072,2000,6217,unskilled,818,1005,195,-4140.00,-2.07,5860.00
2072,2000,6218,basic,881,990,170,-1065.00,-0.53,8935.00
2072,2000,6219,counting,877,981,188,-2100.00,-1.05,7900.00
2073,2000,6220,unskilled,798,1036,187,-5850.00,-2.92,4150.00
2073,2000,6221,basic,883,982,183,-795.00,-0.40,9205.00
2073,2000,6222,counting,880,968,190,-2715.00,-1.36,7285.00
2074,2000,6223,unskilled,900,917,206,870.00,0.43,10870.00
2074,2000,6224,basic,904,998,156,75.00,0.04,10075.00
2074,2000,6225,counting,902,972,171,7485.00,3.74,17485.00
2075,2000,6226,unskilled,859,963,206,-1530.00,-0.77,8470.00
2075,2000,6227,basic,912,960,183,990.00,0.49,10990.00
2075,2000,6228,counting,937,965,164,2220.00,1.11,12220.00
2076,2000,6229,unskilled,864,1013,158,-3240.00,-1.62,6760.00
2076,2000,6230,basic,902,983,158,-330.00,-0.17,9670.00
2076,2000,6231,counting,918,951,179,5325.00,2.66,15325.00
2077,2000,6232,unskilled,838,981,209,-2610.00,-1.30,7390.00
2077,2000,6233,basic,857,991,192,-1050.00,-0.53,8950.00
2077,2000,6234,counting,851,1043,161,-6855.00,-3.43,3145.00
2078,2000,6235,unskilled,836,1001,196,-3465.00,-1.73,6535.00
2078,2000,6236,basic,926,949,170,1875.00,0.94,11875.00
2078,2000,6237,counting,883,965,193,3915.00,1.96,13915.00
2079,2000,6238,unskilled,888,975,173,-990.00,-0.49,9010.00
2079,2000,6239,basic,927,950,167,2010.00,1.00,12010.00
2079,2000,6240,counting,919,966,161,4575.00,2.29,14575.00
2080,2000,6241,unskilled,818,1012,195,-4365.00,-2.18,5635.00
2080,2000,6242,basic,896,984,165,-540.00,-0.27,9460.00
2080,2000,6243,counting,877,1005,170,-3300.00,-1.65,6700.00
2081,2000,6244,unskilled,872,956,201,-1095.00,-0.55,8905.00
2081,2000,6245,basic,930,972,149,1230.00,0.61,11230.00
2081,2000,6246,counting,902,973,173,-2895.00,-1.45,7105.00
2082,2000,6247,unskilled,838,999,181,-3105.00,-1.55,6895.00
2082,2000,6248,basic,929,942,181,2745.00,1.37,12745.00
2082,2000,6249,counting,898,965,176,2295.00,1.15,12295.00
2083,2000,6250,unskilled,862,979,187,-2010.00,-1.00,7990.00
2083,2000,6251,basic,897,983,175,60.00,0.03,10060.00
2083,2000,6252,counting,897,971,196,4740.00,2.37,14740.00
2084,2000,6253,unskilled,882,961,184,-915.00,-0.46,9085.00
2084,2000,6254,basic,945,964,142,1905.00,0.95,11905.00
2084,2000,6255,counting,926,955,164,8010.00,4.00,18010.00
2085,2000,6256,unskilled,849,984,192,-2550.00,-1.27,7450.00
2085,2000,6257,basic,911,972,165,1080.00,0.54,11080.00
2085,2000,6258,counting,926,965,167,2520.00,1.26,12520.00
2086,2000,6259,unskilled,819,1023,177,-4575.00,-2.29,5425.00
2086,2000,6260,basic,873,995,180,-1545.00,-0.77,8455.00
2086,2000,6261,counting,890,978,174,1095.00,0.55,11095.00
2087,2000,6262,unskilled,870,950,204,-990.00,-0.49,9010.00
2087,2000,6263,basic,897,957,191,450.00,0.23,10450.00
2087,2000,6264,counting,911,985,166,-195.00,-0.10,9805.00
2088,2000,6265,unskilled,877,956,184,-885.00,-0.44,9115.00
2088,2000,6266,basic,920,961,179,1395.00,0.70,11395.00
2088,2000,6267,counting,920,965,176,7830.00,3.92,17830.00
2089,2000,6268,unskilled,834,998,201,-3270.00,-1.64,6730.00
2089,2000,6269,basic,887,1005,155,-405.00,-0.20,9595.00
2089,2000,6270,counting,891,992,168,-3900.00,-1.95,6100.00
2090,2000,6271,unskilled,799,1025,196,-5295.00,-2.65,4705.00
2090,2000,6272,basic,829,1027,184,-3660.00,-1.83,6340.00
2090,2000,6273,counting,840,1009,190,-7020.00,-3.51,2980.00
2091,2000,6274,unskilled,834,955,235,-2025.00,-1.01,7975.00
2091,2000,6275,basic,856,1023,172,-3225.00,-1.61,6775.00
2091,2000,6276,counting,880,1009,169,1605.00,0.80,11605.00
2092,2000,6277,unskilled,814,980,226,-3405.00,-1.70,6595.00
2092,2000,6278,basic,874,1012,165,-2145.00,-1.07,7855.00
2092,2000,6279,counting,883,1000,178,885.00,0.44,10885.00
2093,2000,6280,unskilled,838,982,208,-2940.00,-1.47,7060.00
2093,2000,6281,basic,854,1044,166,-3375.00,-1.69,6625.00
2093,2000,6282,counting,855,1034,166,-2505.00,-1.25,7495.00
2094,2000,6283,unskilled,853,984,183,-2415.00,-1.21,7585.00
2094,2000,6284,basic,918,973,171,1260.00,0.63,11260.00
2094,2000,6285,counting,877,1014,167,-1470.00,-0.73,8530.00
2095,2000,6286,unskilled,837,980,200,-2730.00,-1.36,7270.00
2095,2000,6287,basic,862,985,191,-2250.00,-1.12,7750.00
2095,2000,6288,counting,902,984,160,-5010.00,-2.50,4990.00
2096,2000,6289,unskilled,808,1008,214,-4425.00,-2.21,5575.00
2096,2000,6290,basic,860,1015,175,-2190.00,-1.09,7810.00
2096,2000,6291,counting,875,1009,162,-915.00,-0.46,9085.00
2097,2000,6292,unskilled,814,1015,206,-4530.00,-2.27,5470.00
2097,2000,6293,basic,873,1004,175,-1005.00,-0.50,8995.00
2097,2000,6294,counting,868,987,187,-5850.00,-2.92,4150.00
2098,2000,6295,unskilled,851,986,199,-2640.00,-1.32,7360.00
2098,2000,6296,basic,859,1004,184,-1455.00,-0.73,8545.00
2098,2000,6297,counting,900,992,161,-1380.00,-0.69,8620.00
2099,2000,6298,unskilled,830,1009,191,-3825.00,-1.91,6175.00
2099,2000,6299,basic,900,978,188,120.00,0.06,10120.00
2099,2000,6300,counting,857,1012,169,2385.00,1.19,12385.00
2100,2000,6301,unskilled,863,986,192,-2025.00,-1.01,7975.00
2100,2000,6302,basic,911,949,193,1245.00,0.62,11245.00
2100,2000,6303,counting,887,959,186,-435.00,-0.22,9565.00
2101,2000,6304,unskilled,861,963,197,-1500.00,-0.75,8500.00
2101,2000,6305,basic,866,1010,171,-1515.00,-0.76,8485.00
2101,2000,6306,counting,917,1002,134,4245.00,2.12,14245.00
2102,2000,6307,unskilled,819,988,217,-3660.00,-1.83,6340.00
2102,2000,6308,basic,867,1019,166,-2550.00,-1.27,7450.00
2102,2000,6309,counting,877,1029,167,-3015.00,-1.51,6985.00
2103,2000,6310,unskilled,844,975,207,-2235.00,-1.12,7765.00
2103,2000,6311,basic,882,980,183,0.00,0.00,10000.00
2103,2000,6312,counting,921,944,179,2595.00,1.30,12595.00
2104,2000,6313,unskilled,847,954,220,-1635.00,-0.82,8365.00
2104,2000,6314,basic,877,984,182,-735.00,-0.37,9265.00
2104,2000,6315,counting,894,984,176,6855.00,3.43,16855.00
2105,2000,6316,unskilled,875,983,174,-1770.00,-0.89,8230.00
2105,2000,6317,basic,865,1003,192,-1245.00,-0.62,8755.00
2105,2000,6318,counting,879,1006,155,1920.00,0.96,11920.00
2106,2000,6319,unskilled,867,975,180,-1635.00,-0.82,8365.00
2106,2000,6320,basic,888,1002,166,-840.00,-0.42,9160.00
2106,2000,6321,counting,874,1016,166,60.00,0.03,10060.00
2107,2000,6322,unskilled,839,1000,187,-3285.00,-1.64,6715.00
2107,2000,6323,basic,882,995,185,-315.00,-0.16,9685.00
2107,2000,6324,counting,876,1012,174,255.00,0.13,10255.00
2108,2000,6325,unskilled,890,953,185,-180.00,-0.09,9820.00
2108,2000,6326,basic,891,993,185,-840.00,-0.42,9160.00
2108,2000,6327,counting,883,1011,168,-5115.00,-2.56,4885.00
2109,2000,6328,unskilled,842,981,201,-2655.00,-1.33,7345.00
2109,2000,6329,basic,914,969,169,1425.00,0.71,11425.00
2109,2000,6330,counting,918,950,185,1530.00,0.77,11530.00
2110,2000,6331,unskilled,838,994,200,-3345.00,-1.67,6655.00
2110,2000,6332,basic,863,1019,171,-1755.00,-0.88,8245.00
2110,2000,6333,counting,874,1006,179,-255.00,-0.13,9745.00
2111,2000,6334,unskilled,870,948,199,-675.00,-0.34,9325.00
2111,2000,6335,basic,850,1028,175,-2235.00,-1.12,7765.00
2111,2000,6336,counting,885,1014,164,-6300.00,-3.15,3700.00
2112,2000,6337,unskilled,846,976,197,-2280.00,-1.14,7720.00
2112,2000,6338,basic,900,957,199,465.00,0.23,10465.00
2112,2000,6339,counting,910,953,190,1545.00,0.77,11545.00
2113,2000,6340,unskilled,836,964,223,-2565.00,-1.28,7435.00
2113,2000,6341,basic,862,995,189,-1710.00,-0.85,8290.00
2113,2000,6342,counting,857,1009,186,3225.00,1.61,13225.00
2114,2000,6343,unskilled,823,995,205,-3825.00,-1.91,6175.00
2114,2000,6344,basic,885,945,212,345.00,0.17,10345.00
2114,2000,6345,counting,890,988,179,-1620.00,-0.81,8380.00
2115,2000,6346,unskilled,821,1010,195,-4140.00,-2.07,5860.00
2115,2000,6347,basic,894,979,168,315.00,0.16,10315.00
2115,2000,6348,counting,882,978,190,-720.00,-0.36,9280.00
2116,2000,6349,unskilled,793,1028,199,-5655.00,-2.83,4345.00
2116,2000,6350,basic,907,979,178,-105.00,-0.05,9895.00
2116,2000,6351,counting,888,993,163,-5340.00,-2.67,4660.00
2117,2000,6352,unskilled,852,981,188,-2175.00,-1.09,7825.00
2117,2000,6353,basic,912,963,175,1335.00,0.67,11335.00
2117,2000,6354,counting,916,981,157,-450.00,-0.23,9550.00
2118,2000,6355,unskilled,827,987,214,-3570.00,-1.78,6430.00
2118,2000,6356,basic,886,1005,176,-1545.00,-0.77,8455.00
2118,2000,6357,counting,891,991,160,-5760.00,-2.88,4240.00
2119,2000,6358,unskilled,816,1006,199,-4635.00,-2.32,5365.00
2119,2000,6359,basic,848,1040,170,-3375.00,-1.69,6625.00
2119,2000,6360,counting,855,1010,188,-2145.00,-1.07,7855.00
2120,2000,6361,unskilled,824,1021,180,-4575.00,-2.29,5425.00
2120,2000,6362,basic,901,969,183,555.00,0.28,10555.00
2120,2000,6363,counting,901,1003,158,75.00,0.04,10075.00
2121,2000,6364,unskilled,812,992,214,-4155.00,-2.08,5845.00
2121,2000,6365,basic,930,971,164,1275.00,0.64,11275.00
2121,2000,6366,counting,883,1005,172,255.00,0.13,10255.00
2122,2000,6367,unskilled,860,969,197,-1740.00,-0.87,8260.00
2122,2000,6368,basic,875,1027,159,-2400.00,-1.20,7600.00
2122,2000,6369,counting,884,1006,165,-3450.00,-1.73,6550.00
2123,2000,6370,unskilled,845,987,197,-2820.00,-1.41,7180.00
2123,2000,6371,basic,885,1006,160,-1680.00,-0.84,8320.00
2123,2000,6372,counting,935,965,155,1245.00,0.62,11245.00
2124,2000,6373,unskilled,815,1001,209,-4290.00,-2.15,5710.00
2124,2000,6374,basic,898,966,199,345.00,0.17,10345.00
2124,2000,6375,counting,891,998,156,-2400.00,-1.20,7600.00
2125,2000,6376,unskilled,859,974,196,-2145.00,-1.07,7855.00
2125,2000,6377,basic,882,1014,171,-1710.00,-0.85,8290.00
2125,2000,6378,counting,886,973,193,3705.00,1.85,13705.00
2126,2000,6379,unskilled,849,973,195,-2055.00,-1.03,7945.00
2126,2000,6380,basic,910,980,170,420.00,0.21,10420.00
2126,2000,6381,counting,919,984,162,9510.00,4.75,19510.00
2127,2000,6382,unskilled,812,1017,194,-4845.00,-2.42,5155.00
2127,2000,6383,basic,867,1002,174,-1950.00,-0.97,8050.00
2127,2000,6384,counting,926,945,176,3960.00,1.98,13960.00
2128,2000,6385,unskilled,807,1008,201,-4740.00,-2.37,5260.00
2128,2000,6386,basic,905,956,190,1185.00,0.59,11185.00
2128,2000,6387,counting,930,951,173,3840.00,1.92,13840.00
2129,2000,6388,unskilled,827,988,216,-3630.00,-1.81,6370.00
2129,2000,6389,basic,936,941,187,2595.00,1.30,12595.00
